"con_V1","con_V2","con_V3","con_V4","con_V5","con_V6","con_V7","con_V8","con_V9","con_V10","cat_V11","cat_V12","cat_V13","cat_V14","cat_V15"
-2.16156577969134,-0.162995015319634,-0.617614527433916,-1.2580154380695,0.407281940960252,0.851779607174351,0.622665263616815,-0.359606941090871,0.663763562126418,2.02842822665509,"a","a","a","a","a"
0.932811506481443,-0.726664693738742,-0.0326079149152636,2.19306474295779,2.33011442657397,1.59419855291498,1.57845453300534,2.20725473343342,3.9801990391826,3.66911805502401,"b","c","b","b","b"
0.607550019887712,-0.534691665396166,1.07118281811801,1.17515113654534,0.200509497020586,1.46539726820615,2.98490075877868,3.27919019582729,3.05816179163273,3.18332629346965,"c","c","b","b","a"
0.694115236087614,0.724040272703589,0.248304596951722,1.95660143471723,0.651174559331986,1.6076081392225,2.56412778743616,3.04814667932046,3.69671185149654,4.68042521584649,"d","c","b","a","b"
-1.684058334317,-2.34715406063182,-2.20164819403035,-0.775950502098999,-1.96554405533485,-1.32727314743194,-0.383672896283286,-0.100874992470867,1.40028615051366,1.42371549600739,"a","a","a","a","a"
0.033400955096054,-0.210879623271326,0.0887149153339126,1.96235974682289,0.948723910077826,1.67959782243366,2.53062985439234,1.90461854616104,4.13087022613599,3.13338142285406,"d","c","b","b","a"
-0.866299862584171,1.12359913178777,-1.88063777286904,-1.01083483743108,-0.398732549180908,0.0733710712722974,0.697466885782663,1.07469947018707,2.56909370499004,1.99397848090252,"a","a","b","a","a"
2.5503371785935,0.477552278400591,1.50682141736785,1.39769186070891,1.25492958746606,1.74087170796122,3.66817267382982,2.92251208160664,2.57783153201402,3.83620901447181,"b","c","b","a","b"
-0.531819650128049,-0.275625746290996,-1.08106333155002,1.40841194480943,-0.554526341277121,0.864451455177269,-0.26907193846499,-0.180606534192986,1.15474967250673,2.15179931359445,"b","b","a","a","a"
-1.11882770758999,0.751623795510078,-1.49333841836265,1.28014445983671,0.58157905857302,0.981420379293696,1.20261083709211,0.820850083470696,3.13675827344907,3.73796324319625,"c","b","b","b","a"
-0.287756603383239,0.116836032940936,-0.141790506961361,3.22245696794276,1.03310451718598,1.37090689493005,2.09739098269738,1.70116503076097,4.01905092841475,4.78211672662198,"c","b","b","b","a"
0.327906870769821,0.354934762621017,-1.26201497669744,0.961765604386386,0.763847653080692,-0.255488070520916,1.20058613046473,1.67054097891532,3.06662600556552,3.18252630737836,"c","a","b","b","a"
-0.815011031833368,-1.89146630319652,-1.3202480534134,-0.618983713409637,0.707978665900647,0.750752841550522,0.275983494320086,1.76040104457105,1.6975685061305,2.667665913248,"a","b","a","a","b"
-1.70382948447525,-1.12607605183472,-0.463204742813347,-0.387987018626941,1.50112605096466,1.26477413744903,1.33902965431437,1.69626481409425,2.29918899512296,2.37973359637733,"b","a","a","a","a"
0.286502252211091,-0.387342847023504,0.366043806379004,0.552671743285553,-0.172292888859526,0.96656788657536,1.57536640196084,2.30261349051102,2.74028098051033,3.16665592240756,"b","c","b","a","a"
0.973826679681999,0.865681188066867,-0.829875930725191,0.823570093515708,1.61046972970812,2.34717388121966,2.25505398145717,1.40296553790927,1.96204953481506,4.16630392543467,"d","c","b","b","a"
0.945879740152933,2.34410894038623,0.0767823510110705,1.92157419904824,1.99662430725421,1.06230936864865,3.44778855505563,2.67221755160529,4.75160172048963,3.89595556656599,"b","c","b","b","b"
0.154130005989068,-0.453265703884733,1.66718688844727,2.28387602101167,1.33560338263872,1.39432642582075,2.04478223483314,2.70718575132489,2.72119485586107,4.24103011060305,"d","c","b","b","a"
-0.306518781248932,1.8706557632264,1.66534277144118,1.55071404689412,0.593891127650935,3.25185582769624,2.56283378948254,3.53407883935391,4.37271892654878,3.36983449043118,"d","c","b","a","a"
-0.702534743270053,0.716156087930165,-0.44169635185658,0.807628338169276,0.749627856070936,0.0251922210415448,2.52958865006014,1.2591285527528,1.77955656913065,2.41035047842206,"c","b","b","a","a"
1.69728630834228,0.549296543412969,-0.541773716865389,0.127219366348474,0.999801552902812,1.34481700657632,3.31293052297019,2.10043631924869,2.57534499261636,3.26764910463116,"c","b","b","b","b"
-0.0757606876791272,-1.43885325225633,-0.383877862125239,0.664514078796734,0.695657680386966,0.258498047114238,2.9731142104057,0.697682085003937,2.49682120393298,2.25241561689263,"a","b","b","b","b"
-1.46070523234594,-0.177903949796782,-0.891194779860986,0.860684094580694,-0.26374213461108,-0.547861850399612,1.66859002748239,2.30137431107997,2.7260772498966,2.53509372553453,"b","b","b","a","a"
-1.06201374680344,-0.619869046122907,-0.103281639588185,-1.029909960865,1.35110842383218,0.622868492700883,2.50544157000246,0.925589342649972,2.18734574859867,2.40376059348751,"b","c","a","a","a"
-1.06555542089771,-1.6649059180561,-1.59181137001485,-0.913285741856485,-0.857914239041743,-0.369057628908096,0.818804312639458,1.00567201331707,1.39754223792329,1.85365565467288,"a","a","a","a","a"
1.3372789660537,1.68684409424976,-0.303955596883214,2.12798716894993,1.02499686334872,1.21156569755408,2.46860464161874,2.55729017464742,3.25331420181015,2.72898143326211,"c","c","a","a","a"
0.488301838627203,-0.188801793133379,0.0734431461199119,0.917614973980398,1.06459405377514,2.10799135116589,1.90866556027151,1.52688663924019,4.46266393986053,2.77360273573236,"b","c","b","b","a"
0.774552491053445,0.508803660584211,0.734742390291801,1.83292804075245,2.07419311413616,1.32610277976775,1.9953657764745,2.19680879430569,4.1095782175859,3.1096903757273,"b","c","b","b","b"
-2.14385761349663,-0.937371381186655,0.618571003568527,-0.208190284118693,-0.230724592729749,0.139786682918739,1.21214583464379,0.409347172363975,3.2861068539363,1.62267581535184,"a","c","b","a","a"
0.215949698106937,-0.697845352530538,1.7899782014205,0.537745985506077,0.239725294952417,0.999684339769926,2.77720054219517,0.98365985611008,3.92341918706122,1.97316332108258,"b","c","b","b","b"
-0.0259347119760184,0.898980393121466,0.291412115940263,0.65263380689876,2.4573887328275,1.16946483392676,3.27948668103597,2.59610017230151,2.90600345338493,2.7277699609774,"b","a","a","a","a"
0.663703885060033,1.77649428090779,0.706691024933391,1.32455508073145,0.897206901500271,0.535472761634019,1.95630843498615,2.34994492410045,2.97836161747348,3.35286680377108,"c","c","b","b","a"
